symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
JASMYBTC,0.00000000,0.000,0.00000000,0.00000017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AMPBTC,0.00000000,0.000,0.00000000,0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AMPBNB,0.00000000,0.000,0.00000000,0.00003999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AMPBUSD,0.00001000,0.703,0.00146172,0.00142000,0.00143200,25051.00000000,0.00143400,69735.00000000,0.00144200,125736.00000000,0.00142200,0.00161800,0.00140600,17869207.00000000,26119.76132600,1697116046526,1697202446526,2347138,2347488,351
AMPUSDT,0.00001700,1.196,0.00146043,0.00142100,0.00143900,134070.00000000,0.00143700,134000.00000000,0.00143900,711849.00000000,0.00142200,0.00153400,0.00140500,964037521.00000000,1407910.95015800,1697116050859,1697202450859,8292381,8305343,12963
PLABTC,0.00000004,0.737,0.00000542,0.00000542,0.00000547,1361.00000000,0.00000544,3619.47000000,0.00000547,2842.28000000,0.00000543,0.00000547,0.00000535,75052.86000000,0.40658044,1697116050317,1697202450317,1092882,1092990,109
PLABNB,0.00000000,0.000,0.00000000,0.00069680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
PLABUSD,0.00130000,0.888,0.14721352,0.14700000,0.14770000,1052.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14640000,0.14820000,0.14530000,203309.26000000,29929.87092600,1694070011218,1694156411218,1381658,1381807,150
PLAUSDT,0.00090000,0.618,0.14528992,0.14570000,0.14660000,374.58000000,0.14660000,3551.81000000,0.14680000,1091.37000000,0.14570000,0.14730000,0.14370000,1168774.60000000,169811.16746600,1697116051059,1697202451059,5480679,5483194,2516
PYRBTC,0.00000130,1.245,0.00010504,0.00010420,0.00010570,12.95400000,0.00010500,53.19200000,0.00010570,18.04900000,0.00010440,0.00010630,0.00010310,5318.89800000,0.55869246,1697116035199,1697202435199,5383935,5384170,236
PYRBUSD,0.04300000,1.544,2.81472921,2.79300000,2.82800000,1.01300000,2.82600000,35.38500000,2.83000000,350.16200000,2.78500000,2.83200000,2.77600000,18837.12600000,53021.40887400,1697116039674,1697202439674,5991528,5991899,372
PYRUSDT,0.03100000,1.106,2.81258066,2.80600000,2.83400000,28.84800000,2.83000000,159.29100000,2.83400000,184.14900000,2.80300000,2.85200000,2.78000000,198244.36700000,557578.27202000,1697116017128,1697202417128,19597647,19603529,5883
RNDRBTC,-0.00000070,-1.064,0.00006464,0.00006580,0.00006510,1720.24000000,0.00006510,3790.07000000,0.00006530,1600.86000000,0.00006580,0.00006600,0.00006380,231722.55000000,14.97951518,1697116050526,1697202450526,3139165,3144194,5030
RNDRUSDT,-0.01200000,-0.679,1.73146456,1.76600000,1.75400000,764.90000000,1.75400000,3012.03000000,1.75500000,1897.40000000,1.76600000,1.77000000,1.71000000,6523232.02000000,11294745.05463000,1697116051063,1697202451063,28142208,28187331,45124
RNDRBUSD,-0.01200000,-0.680,1.73162975,1.76500000,1.75200000,147.02000000,1.75300000,187.26000000,1.75600000,127.80000000,1.76400000,1.76900000,1.71000000,323335.99000000,559898.21819000,1697116051095,1697202451095,8562527,8565466,2940
ALCXBTC,0.00001040,2.436,0.00042710,0.00042560,0.00043730,1.46100000,0.00043570,5.66910000,0.00043820,1.65560000,0.00042690,0.00044190,0.00041800,1203.00140000,0.51380630,1697116049725,1697202449725,1263421,1263754,334
ALCXBUSD,-0.25000000,-2.277,10.77379039,10.97000000,10.73000000,9.62040000,0.00000000,0.00000000,0.00000000,0.00000000,10.98000000,11.01000000,10.64000000,2193.80570000,23635.60276800,1692846002548,1692932402548,1554035,1554261,227
ALCXUSDT,0.32000000,2.800,11.48546385,11.43000000,11.75000000,3.46490000,11.75000000,26.46800000,11.76000000,20.73410000,11.43000000,11.88000000,11.25000000,48377.45230000,555637.47945500,1697116044184,1697202444184,6281707,6289696,7990
SANTOSBTC,0.00000014,0.144,0.00009705,0.00009762,0.00009746,8.37000000,0.00009733,38.25000000,0.00009780,5.70000000,0.00009732,0.00009902,0.00009614,2421.36000000,0.23500259,1697116044092,1697202444092,5153020,5153092,73
SANTOSUSDT,0.02000000,0.767,2.60879595,2.60800000,2.62800000,83.04000000,2.62100000,512.80000000,2.62400000,252.34000000,2.60800000,2.65500000,2.57500000,105666.75000000,275662.98894000,1697116021779,1697202421779,26060736,26064237,3502
SANTOSBRL,0.00000000,0.000,0.00000000,20.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SANTOSTRY,0.61000000,0.838,72.95161654,72.84000000,73.39000000,132.23000000,73.35000000,10.75000000,73.39000000,12.83000000,72.78000000,74.13000000,71.79000000,103135.14000000,7523875.18480000,1697116049172,1697202449172,16086265,16088309,2045
MCBTC,0.00000041,3.377,0.00001261,0.00001213,0.00001255,1589.81000000,0.00001253,1099.93000000,0.00001255,481.90000000,0.00001214,0.00001314,0.00001214,4811008.91000000,60.68919065,1697116046823,1697202446823,2076837,2090416,13580
MCBUSD,-0.00310000,-1.153,0.26768927,0.26840000,0.26570000,148.81000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26880000,0.27450000,0.26400000,209934.99000000,56197.34490400,1694667607170,1694754007170,2065593,2066092,500
MCUSDT,0.01210000,3.716,0.33724926,0.32550000,0.33770000,23.63000000,0.33770000,116.86000000,0.33800000,1060.95000000,0.32560000,0.35200000,0.32550000,21451657.79000000,7234555.67980200,1697116050754,1697202450754,8120205,8199326,79122
BELTRY,0.30000000,2.020,14.97852316,14.83000000,15.15000000,2292.88000000,15.14000000,935.26000000,15.16000000,1689.63000000,14.85000000,15.18000000,14.75000000,217544.61000000,3258496.97940000,1697116051083,1697202451083,8839302,8840299,998
COCOSBUSD,0.00000000,0.000,0.00000000,1.75890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
DENTTRY,0.00038000,2.384,0.01614675,0.01594000,0.01632000,614559.00000000,0.01631000,226447.00000000,0.01633000,26366.00000000,0.01594000,0.01633000,0.01584000,45980972.00000000,742443.39100000,1697116043508,1697202443508,2200913,2201258,346
ENJTRY,0.03000000,0.510,5.86806309,5.88000000,5.91000000,1637.60000000,5.90000000,7809.70000000,5.92000000,3239.04000000,5.88000000,5.93000000,5.81000000,485181.90000000,2847077.99730000,1697116024434,1697202424434,1698734,1699956,1223
NEORUB,-44.00000000,-5.656,760.52595087,782.00000000,734.00000000,0.28600000,0.00000000,0.00000000,0.00000000,0.00000000,778.00000000,782.00000000,726.00000000,743.34700000,565334.68400000,1692165612676,1692252012676,88018,88189,172
SANDAUD,0.00000000,0.000,0.00000000,0.63590000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SLPBIDR,0.00,0.000,0.00,32.30,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
ANYBTC,0.00000000,0.000,0.00000000,0.00026020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ANYBUSD,0.00000000,0.000,0.00000000,12.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ANYUSDT,0.00000000,0.000,0.00000000,12.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BICOBTC,0.00000005,0.653,0.00000773,0.00000765,0.00000771,120.80000000,0.00000770,72.21000000,0.00000771,2988.98000000,0.00000766,0.00000788,0.00000762,315315.99000000,2.43626784,1697116048250,1697202448250,1499016,1500314,1299
BICOBUSD,-0.01250000,-4.737,0.26854963,0.26390000,0.25140000,92.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26390000,0.30470000,0.24250000,3861493.97000000,1037002.78892500,1695877215700,1695963615700,2520414,2527790,7377
BICOUSDT,0.00160000,0.778,0.20682384,0.20550000,0.20720000,2837.00000000,0.20740000,60.41000000,0.20750000,6649.73000000,0.20560000,0.21130000,0.20320000,3706138.92000000,766517.89285800,1697116044550,1697202444550,10600281,10608803,8523
FLUXBTC,-0.00000034,-2.698,0.00001225,0.00001260,0.00001226,165.19000000,0.00001225,136.37000000,0.00001226,963.04000000,0.00001260,0.00001264,0.00001195,174150.43000000,2.13295519,1697116051018,1697202451018,2597122,2597874,753
FLUXBUSD,-0.01750000,-5.087,0.33022855,0.34330000,0.32650000,70.27000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34400000,0.34610000,0.31980000,113249.62000000,37398.25759700,1697090438830,1697176838830,5107619,5108059,441
FLUXUSDT,-0.00970000,-2.863,0.32816307,0.33890000,0.32910000,3878.58000000,0.32950000,257.30000000,0.33020000,139.20000000,0.33880000,0.34000000,0.32040000,4280170.62000000,1404593.93101200,1697116046903,1697202446903,15870268,15881123,10856
ALICETRY,0.35000000,1.875,18.70662422,18.66000000,19.02000000,45.68000000,19.02000000,45.68000000,19.09000000,1311.75300000,18.67000000,19.05000000,18.43000000,180064.64600000,3368401.66731000,1697116045874,1697202445874,1354710,1355650,941
FXSUSDT,-0.19900000,-3.528,5.61982890,5.63700000,5.44100000,4.10000000,5.44000000,3.50000000,5.44100000,4.10000000,5.64000000,5.94000000,5.39300000,1296587.00000000,7286597.09950000,1697116046704,1697202446704,14548511,14598588,50078
GALABRL,0.00040000,0.581,0.06897276,0.06870000,0.06930000,2754.20000000,0.06920000,87379.70000000,0.06930000,4772.60000000,0.06890000,0.07030000,0.06770000,6085086.70000000,419705.22726000,1697116048131,1697202448131,1641182,1642472,1291
GALATRY,0.00550000,1.460,0.37846783,0.37730000,0.38230000,552.10000000,0.38150000,7041.50000000,0.38200000,23769.70000000,0.37680000,0.38560000,0.37230000,30987789.60000000,11727881.41451000,1697116039881,1697202439881,7813691,7817202,3512
LUNATRY,0.06000000,0.536,11.20944031,11.19000000,11.26000000,875.90000000,11.25000000,10887.10000000,11.27000000,5646.60000000,11.20000000,11.33000000,11.12000000,1127131.10000000,12634508.79200000,1697116051016,1697202451016,9506874,9509114,2241
REQBUSD,0.00070000,1.118,0.06260432,0.06280000,0.06330000,663.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06260000,0.06350000,0.06190000,127981.00000000,8012.16330000,1694667622874,1694754022874,2005132,2005205,74
SANDBRL,-0.00800000,-0.441,1.82190571,1.82000000,1.80700000,27.87000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81500000,1.87000000,1.74900000,94203.04000000,171629.05645000,1692172804201,1692259204201,521837,522043,207
MANABIDR,0.00,0.000,0.00,10781.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
SANDBIDR,0.00,0.000,0.00,6598.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
VOXELBTC,0.00000016,3.156,0.00000510,0.00000507,0.00000523,3231.30000000,0.00000520,4121.00000000,0.00000522,2468.90000000,0.00000507,0.00000526,0.00000498,85620.50000000,0.43640697,1697116051013,1697202451013,2447917,2448289,373
VOXELBNB,0.00000000,0.000,0.00000000,0.00069340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
VOXELBUSD,0.00310000,2.264,0.13686931,0.13640000,0.14000000,1370.40000000,0.13980000,715.30000000,0.14070000,1421.40000000,0.13690000,0.14120000,0.13310000,186932.40000000,25585.30845000,1697115973895,1697202373895,5985213,5985495,283
VOXELUSDT,0.00410000,3.017,0.13608319,0.13590000,0.14000000,1755.40000000,0.14000000,3436.20000000,0.14010000,2518.40000000,0.13590000,0.14200000,0.13260000,6869350.50000000,934803.14271000,1697116044018,1697202444018,19120674,19128465,7792
COSBUSD,-0.00004000,-0.768,0.00521662,0.00521000,0.00517000,152312.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00521000,0.00534000,0.00513000,4208814.90000000,21955.76937800,1691031612284,1691118012284,1845535,1845708,174
CTXCBUSD,-0.00240000,-2.044,0.11411839,0.11650000,0.11500000,869.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11740000,0.11810000,0.11260000,80090.00000000,9139.74160000,1697090416088,1697176816088,4268197,4268335,139
FTMTRY,0.09300000,1.853,5.04261031,5.02500000,5.11300000,49.33000000,5.10600000,5130.15000000,5.11300000,497.12000000,5.02000000,5.11800000,4.98100000,287135.42000000,1447912.02989000,1697116039558,1697202439558,5236584,5237183,600
MANABNB,0.00000000,0.000,0.00000000,0.00155000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
MINATRY,0.12000000,1.199,10.07521951,10.00000000,10.13000000,670.81000000,10.13000000,904.93000000,10.15000000,5133.64000000,10.01000000,10.27000000,9.87000000,333363.26000000,3358708.02020000,1697116040213,1697202440213,3799234,3800987,1754
XTZTRY,0.13000000,0.719,17.83054845,18.07000000,18.20000000,0.59000000,18.22000000,49.36000000,18.30000000,306.98000000,18.07000000,18.29000000,16.05000000,28367.71000000,505811.82770000,1697116021986,1697202421986,633724,633970,247
HIGHBTC,0.00000028,0.678,0.00004128,0.00004137,0.00004159,223.73700000,0.00004144,217.44800000,0.00004161,27.00000000,0.00004131,0.00004165,0.00004072,8612.97200000,0.35556487,1697116045798,1697202445798,2017401,2017516,116
HIGHBUSD,0.01300000,1.175,1.10007522,1.10600000,1.11900000,55.44900000,1.11600000,854.45000000,1.11900000,1668.19400000,1.10600000,1.11900000,1.08800000,42428.61300000,46674.66559900,1697116044257,1697202444257,9390296,9390604,309
HIGHUSDT,0.01000000,0.903,1.10638873,1.10700000,1.11800000,24.19300000,1.11800000,3440.22600000,1.11900000,34.44900000,1.10800000,1.12100000,1.08900000,1081966.31800000,1197075.33641300,1697116045231,1697202445231,18910032,18916695,6664
CVXBTC,0.00000290,3.027,0.00009580,0.00009570,0.00009870,1.32600000,0.00009770,1.02400000,0.00009820,1.02800000,0.00009580,0.00009870,0.00009400,2143.66800000,0.20536492,1697116029426,1697202429426,1474473,1474684,212
CVXBUSD,0.03400000,1.327,2.56341363,2.56200000,2.59700000,261.44200000,0.00000000,0.00000000,0.00000000,0.00000000,2.56300000,2.61200000,2.52400000,6275.88800000,16087.69681100,1694062819882,1694149219882,2690916,2691223,308
CVXUSDT,0.07600000,2.975,2.56723784,2.55500000,2.63100000,11.83700000,2.63000000,288.36600000,2.63200000,8.30300000,2.55500000,2.65000000,2.51400000,261545.47300000,671449.43402900,1697116050244,1697202450244,9535455,9546338,10884
PEOPLEBTC,0.00000000,0.000,0.00000033,0.00000032,0.00000033,178538.40000000,0.00000033,695451.80000000,0.00000034,1857570.40000000,0.00000033,0.00000034,0.00000032,5557890.00000000,1.83416313,1697116051079,1697202451079,1538364,1538742,379
PEOPLEBUSD,-0.00028000,-2.863,0.00963684,0.00975000,0.00950000,10475.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00978000,0.00981000,0.00936000,1878816.70000000,18105.86283000,1692846017171,1692932417171,5808818,5809096,279
PEOPLEUSDT,0.00018000,2.045,0.00884276,0.00879000,0.00898000,8498.30000000,0.00898000,351216.00000000,0.00899000,3898.30000000,0.00880000,0.00904000,0.00870000,48178504.00000000,426030.94936100,1697116051034,1697202451034,32621547,32625107,3561
OOKIBUSD,-0.00009100,-5.291,0.00168791,0.00172000,0.00162900,12715.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00172000,0.00175100,0.00160600,18002063.00000000,30385.87433400,1695279604207,1695366004207,4360432,4360759,328
OOKIUSDT,0.00009300,6.204,0.00157086,0.00149900,0.00159200,132142.00000000,0.00158800,45225.00000000,0.00159200,365867.00000000,0.00149900,0.00162700,0.00147600,751924799.00000000,1181166.25404700,1697116046818,1697202446818,17485177,17494112,8936
COCOSTRY,0.00000000,0.000,0.00000000,36.66000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GXSBNB,0.00000000,0.000,0.00000000,0.00453800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LINKBNB,-0.00013000,-0.369,0.03497739,0.03537000,0.03513000,3.57200000,0.03512000,2.52800000,0.03522000,3.27700000,0.03526000,0.03537000,0.03462000,2824.59200000,98.79686713,1697116029005,1697202429005,439161,439710,550
LUNAETH,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
MDTBUSD,0.00181000,4.116,0.04447248,0.04397000,0.04578000,242.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04397000,0.04630000,0.04352000,756487.30000000,33642.86811400,1694667610505,1694754010505,5159378,5159920,543
NULSBUSD,0.00200000,1.133,0.17808615,0.17710000,0.17850000,65.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17650000,0.17990000,0.17580000,24401.00000000,4345.48020000,1694667613243,1694754013243,2177908,2177988,81
SPELLBTC,0.00000000,0.000,0.00000000,0.00000012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SPELLUSDT,0.00000550,1.259,0.00043895,0.00043720,0.00044230,97068.00000000,0.00044190,499743.00000000,0.00044200,39251.00000000,0.00043680,0.00044410,0.00043390,965515990.00000000,423817.05202230,1697116051096,1697202451096,17758697,17764761,6065
SPELLBUSD,-0.00000160,-0.401,0.00039631,0.00039700,0.00039730,92846.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00039890,0.00040170,0.00039010,32611074.00000000,12923.96415520,1692846023772,1692932423772,3588888,3589085,198
USTBTC,0.00000000,0.000,0.00000000,0.00002476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
USTBUSD,0.00000000,0.000,0.00000000,0.06762946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
USTUSDT,0.00000000,0.000,0.00000000,0.24577900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
JOEBTC,-0.00000001,-0.118,0.00000842,0.00000847,0.00000844,123.68000000,0.00000846,440.12000000,0.00000849,11.78000000,0.00000845,0.00000849,0.00000839,54856.13000000,0.46177480,1697116030314,1697202430314,1531266,1531472,207
JOEBUSD,0.00220000,0.974,0.22621223,0.22650000,0.22800000,66.28000000,0.22760000,439.36000000,0.22820000,1485.88000000,0.22580000,0.22830000,0.22350000,47402.88000000,10723.11100400,1697116034499,1697202434499,3444434,3444601,168
JOEUSDT,0.00060000,0.264,0.22599303,0.22690000,0.22770000,124.29000000,0.22780000,841.22000000,0.22790000,181.13000000,0.22710000,0.22840000,0.22310000,3920589.13000000,886025.81294600,1697116029609,1697202429609,12847870,12853923,6054
ATOMETH,0.00006600,1.568,0.00425209,0.00420900,0.00427600,2.19000000,0.00427700,0.54500000,0.00428000,65.65400000,0.00421000,0.00430100,0.00417200,20473.62000000,87.05561760,1697116051053,1697202451053,1215984,1217082,1099
DUSKBUSD,0.00070000,0.669,0.10491513,0.10450000,0.10530000,124.00000000,0.10520000,180.00000000,0.10530000,950.00000000,0.10460000,0.10620000,0.10350000,327459.00000000,34355.40450000,1697116023576,1697202423576,2824669,2825850,1182
EGLDETH,0.00028000,1.882,0.01510254,0.01487000,0.01516000,0.09470000,0.01514000,0.13000000,0.01517000,9.39830000,0.01488000,0.01524000,0.01488000,404.17620000,6.10408896,1697116029474,1697202429474,438444,438556,113
ICPETH,0.00006100,3.245,0.00190281,0.00188000,0.00194100,2.83700000,0.00192400,1.10500000,0.00194100,0.34800000,0.00188000,0.00194100,0.00187300,1033.88800000,1.96729447,1697116046677,1697202446677,316843,316900,58
LUNABRL,0.00000000,0.000,0.00000000,0.00030000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LUNAUST,0.00000000,0.000,0.00000000,0.00004900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
NEARETH,-0.00000300,-0.461,0.00065287,0.00065100,0.00064800,141.90000000,0.00064700,148.31300000,0.00064800,343.45500000,0.00065100,0.00066000,0.00064700,25684.01600000,16.76828829,1697116050405,1697202450405,759066,759262,197
ROSEBNB,0.00000000,0.000,0.00000000,0.00015340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
VOXELETH,0.00000000,0.000,0.00000000,0.00020220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ALICEBNB,0.00000000,0.000,0.00000000,0.00524000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ATOMTRY,3.60000000,1.979,182.70069554,182.10000000,185.50000000,1.07800000,185.50000000,110.98100000,185.70000000,75.36300000,181.90000000,185.80000000,178.20000000,11575.23600000,2114803.66820000,1697116050030,1697202450030,1815531,1816492,962
ETHUST,0.00000000,0.000,0.00000000,8239.72000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GALAAUD,0.00000000,0.000,0.00000000,0.03960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LRCBNB,0.00000300,0.359,0.00082707,0.00083400,0.00083900,36.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00083600,0.00084300,0.00081900,10053.39000000,8.31487210,1693454405008,1693540805008,186109,186139,31
ONEETH,0.00000000,0.000,0.00000000,0.00000617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
OOKIBNB,0.00000000,0.000,0.00000000,0.00001491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ACHBTC,0.00000000,0.000,0.00000049,0.00000050,0.00000049,39544.00000000,0.00000049,2859346.00000000,0.00000050,1588751.00000000,0.00000049,0.00000050,0.00000048,4593579.00000000,2.25373467,1697116051011,1697202451011,1557657,1557867,211
ACHBUSD,0.00017000,1.291,0.01319744,0.01320000,0.01334000,54834.00000000,0.01328000,18159.00000000,0.01331000,26299.00000000,0.01317000,0.01334000,0.01308000,1534153.00000000,20246.89860000,1697116049518,1697202449518,7047933,7048099,167
ACHUSDT,0.00007000,0.529,0.01317273,0.01323000,0.01331000,78898.00000000,0.01329000,214515.00000000,0.01330000,8486.00000000,0.01324000,0.01334000,0.01306000,78059539.00000000,1028257.54971000,1697116050994,1697202450994,21456951,21463602,6652
IMXBTC,0.00000005,0.258,0.00001943,0.00001939,0.00001943,6.73000000,0.00001939,46.13000000,0.00001942,383.61000000,0.00001938,0.00001963,0.00001916,27509.78000000,0.53461292,1697116044546,1697202444546,2604911,2605148,238
IMXBUSD,0.00310000,0.597,0.51923410,0.51950000,0.52230000,89.15000000,0.52130000,863.19000000,0.52220000,478.81000000,0.51920000,0.52480000,0.51350000,32954.53000000,17111.11565000,1697116050914,1697202450914,4742543,4742732,190
IMXUSDT,0.00150000,0.289,0.51881371,0.51990000,0.52140000,107.68000000,0.52170000,2721.39000000,0.52190000,447.52000000,0.51990000,0.52510000,0.51320000,3988599.28000000,2069340.00818200,1697116050995,1697202450995,21779685,21793796,14112
GLMRBTC,0.00000007,1.040,0.00000675,0.00000674,0.00000680,547.90000000,0.00000680,5894.00000000,0.00000682,2794.70000000,0.00000673,0.00000687,0.00000663,108810.40000000,0.73396417,1697116037006,1697202437006,2957096,2957408,313
GLMRBUSD,0.00240000,1.327,0.18031218,0.18090000,0.18330000,100.00000000,0.18290000,100.50000000,0.18330000,28258.00000000,0.18090000,0.18450000,0.17790000,851751.10000000,153581.09382000,1697116047564,1697202447564,5646687,5647577,891
GLMRUSDT,0.00220000,1.215,0.18049474,0.18090000,0.18320000,1447.30000000,0.18310000,2586.80000000,0.18320000,105.00000000,0.18100000,0.18470000,0.17770000,15606014.40000000,2816803.48179000,1697116050510,1697202450510,25130626,25144090,13465
ATOMBIDR,0.00,0.000,0.00,307866.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
DYDXETH,0.00000000,0.000,0.00000000,0.00159100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FARMETH,0.00000000,0.000,0.00000000,0.03152000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FORBNB,0.00000000,0.000,0.00000000,0.00009710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ICPTRY,2.60000000,3.202,82.38058937,81.30000000,83.80000000,232.86300000,83.50000000,167.95400000,83.80000000,236.25600000,81.20000000,84.10000000,80.60000000,10150.61100000,836213.31660000,1697116046790,1697202446790,1087866,1088415,550
